ReceiverID_x,ActionType_x,NegoOutcome_x,Content,Length_x,Word count of nego message_x,NegoOutcomeLabel_x,Filtered_Content_x,HuggingFace_Emotion,HuggingFace_Confidence,EmoRoBERTa_Emotion,EmoRoBERTa_Confidence,ReceiverID_y,ActionType_y,NegoOutcome_y,Length_y,Word count of nego message_y,NegoOutcomeLabel_y,Filtered_Content_y,Sentiment,Sentiment_Score
491,Counteroffer,FinalAccept,dear alex kramerseeing shared activities utility completly fine prior awards chris opening speech alex offer art inc utility shared activities little better prior offer would revert state negotiation hopes accept offer proposed earlier already faithullychris meyer,411,73,1,shared activities utility completly fine prior awards chris opening speech alex offer art inc utility shared activities little better prior offer would revert state negotiation hopes accept offer proposed earlier already faithullychris meyer,sadness,0.5326807498931885,joy,0.7015541791915894,491,Counteroffer,FinalAccept,411,73,1,shared activities utility completly fine prior awards chris opening speech alex offer art inc utility shared activities little better prior offer would revert state negotiation hopes accept offer proposed earlier already faithullychris meyer,NEGATIVE,0.9862558245658876
496,FinalAccept,FinalAccept,dear chris meyeri really grateful participated well often waited patience answered quicklythis negotiation could also different partner wasnt patient youi really happy partneryou tried get best sides like mei accept offer previously communicated counteroffer youi hope work agreements youi also hope event nice get best utiliy result endi wish nice comfortable evening familywith best wishes denmark kopengagenalex kramer,673,127,1,really grateful participated well often waited patience answered quicklythis negotiation could also different partner wasnt patient youi really happy partneryou tried get best sides like mei accept offer previously communicated counteroffer youi hope work agreements youi also hope event nice get best utiliy result endi wish nice comfortable evening familywith best wishes denmark kopengagenalex kramer,joy,0.8957166075706482,joy,0.8573768734931946,496,FinalAccept,FinalAccept,673,127,1,really grateful participated well often waited patience answered quicklythis negotiation could also different partner wasnt patient youi really happy partneryou tried get best sides like mei accept offer previously communicated counteroffer youi hope work agreements youi also hope event nice get best utiliy result endi wish nice comfortable evening familywith best wishes denmark kopengagenalex kramer,POSITIVE,0.9902473092079164
526,Offer,FinalAccept,dear mr meyeri already heard lot positive things look forward working together organize isa event sure create basis unforgettable eventhere summary points important looking forward feedback questions im happy help time kind regards nowalex kramer,394,75,1,already heard lot positive things look forward working together organize isa event sure create basis unforgettable eventhere summary points important looking forward feedback questions im happy help time kind regards nowalex kramer,joy,0.6637479662895203,joy,0.8357301354408264,526,Offer,FinalAccept,394,75,1,already heard lot positive things look forward working together organize isa event sure create basis unforgettable eventhere summary points important looking forward feedback questions im happy help time kind regards nowalex kramer,POSITIVE,0.9989948868751526
521,Counteroffer,FinalAccept,dear alexthank setting logical system issues music act catering would definitely prefer second suggestion local folklore band international buffet popband international three course mealabout date conference think none us perfect week week isas vice president higher ranked members unable appear therefore probably better event week agree accept dj happytraditional swiss three course meal returnif preferwhat think suggestionsgreetings chris,664,117,1,logical system issues music act catering would definitely prefer second suggestion local folklore band international buffet popband international three course mealabout date conference think none us perfect week week isas vice president higher ranked members unable appear therefore probably better event week agree accept dj happytraditional swiss three course meal returnif preferwhat think suggestionsgreetings chris,sadness,0.5755434036254883,joy,0.8653292059898376,521,Counteroffer,FinalAccept,664,117,1,logical system issues music act catering would definitely prefer second suggestion local folklore band international buffet popband international three course mealabout date conference think none us perfect week week isas vice president higher ranked members unable appear therefore probably better event week agree accept dj happytraditional swiss three course meal returnif preferwhat think suggestionsgreetings chris,NEGATIVE,0.9959281086921692
526,Counteroffer,FinalAccept,dear christhank much qick response perfect lets end like please find suggestions attachedsponsor selection boomerang music act dj happy presentation tasks awards chris opening speech alex date conference week catering traditional swiss three course meal pleased agreed within time limit im already looking forward event shame never cross otheri wish besttake care byebyealex,519,87,1,qick response perfect lets end like please find suggestions attachedsponsor selection boomerang music act dj happy presentation tasks awards chris opening speech alex date conference week catering traditional swiss three course meal pleased agreed within time limit im already looking forward event shame never cross otheri wish besttake care byebyealex,sadness,0.5066757798194885,joy,0.9492818117141724,526,Counteroffer,FinalAccept,519,87,1,qick response perfect lets end like please find suggestions attachedsponsor selection boomerang music act dj happy presentation tasks awards chris opening speech alex date conference week catering traditional swiss three course meal pleased agreed within time limit im already looking forward event shame never cross otheri wish besttake care byebyealex,POSITIVE,0.9448431730270386
521,FinalAccept,FinalAccept,dear alexyeah totally agree outcomethank time great commitment sure event worth anniversary maybe meet someday never say neveri wish best toobye chris,250,47,1,agree outcomethank time great commitment sure event worth anniversary maybe meet someday never say neveri wish best toobye chris,surprise,0.5060634613037109,joy,0.9294729828834534,521,FinalAccept,FinalAccept,250,47,1,agree outcomethank time great commitment sure event worth anniversary maybe meet someday never say neveri wish best toobye chris,POSITIVE,0.997350811958313
551,Counteroffer,FinalAccept,dear mr krameri would give dj happy music act accept presentation tasks change catering international three course meal would pretty much reservation level go lower hope offer gives enough utility negotion successful best regardschris meyer,356,65,1,would give dj happy music act accept presentation tasks change catering international three course meal would pretty much reservation level go lower hope offer gives enough utility negotion successful best regardschris meyer,joy,0.7225010991096497,joy,0.3400240242481231,551,Counteroffer,FinalAccept,356,65,1,would give dj happy music act accept presentation tasks change catering international three course meal would pretty much reservation level go lower hope offer gives enough utility negotion successful best regardschris meyer,POSITIVE,0.9714368581771852
551,FinalAccept,FinalAccept,dear mr krameri pleased accept last offer sure possible satisfy every issue opinion made really good compromisei looking forward contine business interest future best regards chris meyer,261,47,1,pleased accept last offer sure possible satisfy every issue opinion made really good compromisei looking forward contine business interest future best regards chris meyer,joy,0.965408444404602,joy,0.6221200227737427,551,FinalAccept,FinalAccept,261,47,1,pleased accept last offer sure possible satisfy every issue opinion made really good compromisei looking forward contine business interest future best regards chris meyer,POSITIVE,0.9966740608215332
586,Offer,FinalAccept,hello mr meyerbefore get started let quickly introduce might know name alex kramer joined isa beginning studies university copenhagen already experience planning organising events looking forward successful negotiation youthe offer made point view best way create perfect atmosphere celebrate anniversary isa annual conference constance know may different opinions issues course open counteroffer happy give detailed information issue point view upcoming negotiationkind regardsalex kramer,765,140,1,get started let quickly introduce might know name alex kramer joined isa beginning studies university copenhagen already experience planning organising events looking forward successful negotiation youthe offer made point view best way create perfect atmosphere celebrate anniversary isa annual conference constance know may different opinions issues course open counteroffer happy give detailed information issue point view upcoming negotiationkind regardsalex kramer,joy,0.7692666053771973,joy,0.9138410091400146,586,Offer,FinalAccept,765,140,1,get started let quickly introduce might know name alex kramer joined isa beginning studies university copenhagen already experience planning organising events looking forward successful negotiation youthe offer made point view best way create perfect atmosphere celebrate anniversary isa annual conference constance know may different opinions issues course open counteroffer happy give detailed information issue point view upcoming negotiationkind regardsalex kramer,POSITIVE,0.9928014278411864
581,Counteroffer,FinalAccept,dear mr kramerthank latest offer chris meyer negotiation partner delighted work joined isa context student internship one business partners isa studying switzerland pleasant experiences working projects isa students sure time samein attachments find offer agree completely different point views hopefully see eye eye end want organize memorable conference anniversary isa looking forward hearing youbest regardschris meyer,721,134,1,latest offer chris meyer negotiation partner delighted work joined isa context student internship one business partners isa studying switzerland pleasant experiences working projects isa students sure time samein attachments find offer agree completely different point views hopefully see eye eye end want organize memorable conference anniversary isa looking forward hearing youbest regardschris meyer,joy,0.947080373764038,joy,0.9467675685882568,581,Counteroffer,FinalAccept,721,134,1,latest offer chris meyer negotiation partner delighted work joined isa context student internship one business partners isa studying switzerland pleasant experiences working projects isa students sure time samein attachments find offer agree completely different point views hopefully see eye eye end want organize memorable conference anniversary isa looking forward hearing youbest regardschris meyer,POSITIVE,0.9978906512260436
586,Counteroffer,FinalAccept,dear mr meyerthank counteroffer glad could already agree catering date conference optimistic find solution issuesregarding sponsor selection would willing agree boomerang exchange music act beeing dj happywould agree let hold opening speech exchange traditional swiss three course meal think would solution could happy furthermore atmosphere conference would greati hope accept offerkind regardsalex kramer,609,111,1,counteroffer glad could already agree catering date conference optimistic find solution issuesregarding sponsor selection would willing agree boomerang exchange music act beeing dj happywould agree let hold opening speech exchange traditional swiss three course meal think would solution could happy furthermore atmosphere conference would greati hope accept offerkind regardsalex kramer,joy,0.7926505208015442,joy,0.9144784808158876,586,Counteroffer,FinalAccept,609,111,1,counteroffer glad could already agree catering date conference optimistic find solution issuesregarding sponsor selection would willing agree boomerang exchange music act beeing dj happywould agree let hold opening speech exchange traditional swiss three course meal think would solution could happy furthermore atmosphere conference would greati hope accept offerkind regardsalex kramer,NEGATIVE,0.9704992175102234
616,Offer,FinalReject,dear chris meyermy name alex kramer negotiate isa conferencean initial offer found attachmentsthis first step course negotiate certain pointsid like hear point view argumentationkind regardsalex kramer,290,52,0,name alex kramer negotiate isa conferencean initial offer found attachmentsthis first step course negotiate certain pointsid like hear point view argumentationkind regardsalex kramer,sadness,0.6692562103271484,joy,0.4413035213947296,616,Offer,FinalReject,290,52,0,name alex kramer negotiate isa conferencean initial offer found attachmentsthis first step course negotiate certain pointsid like hear point view argumentationkind regardsalex kramer,NEGATIVE,0.9405309557914734
616,Offer,FinalReject,dear chris meyermy name alex kramer negotiate isa conferencean initial offer found attachmentsthis first step course negotiate certain pointsid like hear point view argumentationkind regardsalex kramer,290,52,0,name alex kramer negotiate isa conferencean initial offer found attachmentsthis first step course negotiate certain pointsid like hear point view argumentationkind regardsalex kramer,sadness,0.6692562103271484,joy,0.4413035213947296,616,Offer,FinalReject,290,52,0,name alex kramer negotiate isa conferencean initial offer found attachmentsthis first step course negotiate certain pointsid like hear point view argumentationkind regardsalex kramer,NEGATIVE,0.9405309557914734
616,Counteroffer,FinalReject,dear christhanks new suggestion thought get agreement first three issues suggestion two like sponsor selection music act presentation tasks say clearly already mak utility maximal local folklore band awards chris opening speech alex however obvious get maximum issue sponsor selection strongly insist issue international buffet protect final maximum last offer could understand agree could decide date conference looking forward replyyours sincerelyalex kramer,680,122,0,suggestion thought get agreement first three issues suggestion two like sponsor selection music act presentation tasks say clearly already mak utility maximal local folklore band awards chris opening speech alex however obvious get maximum issue sponsor selection strongly insist issue international buffet protect final maximum last offer could understand agree could decide date conference looking forward replyyours sincerelyalex kramer,sadness,0.3192833065986633,joy,0.7008095979690552,616,Counteroffer,FinalReject,680,122,0,suggestion thought get agreement first three issues suggestion two like sponsor selection music act presentation tasks say clearly already mak utility maximal local folklore band awards chris opening speech alex however obvious get maximum issue sponsor selection strongly insist issue international buffet protect final maximum last offer could understand agree could decide date conference looking forward replyyours sincerelyalex kramer,NEGATIVE,0.9939404726028442
616,Counteroffer,FinalReject,dear christhanks new suggestion thought get agreement first three issues suggestion two like sponsor selection music act presentation tasks say clearly already mak utility maximal local folklore band awards chris opening speech alex however obvious get maximum issue sponsor selection strongly insist issue international buffet protect final maximum last offer could understand agree could decide date conference looking forward replyyours sincerelyalex kramer,680,122,0,suggestion thought get agreement first three issues suggestion two like sponsor selection music act presentation tasks say clearly already mak utility maximal local folklore band awards chris opening speech alex however obvious get maximum issue sponsor selection strongly insist issue international buffet protect final maximum last offer could understand agree could decide date conference looking forward replyyours sincerelyalex kramer,sadness,0.3192833065986633,joy,0.7008095979690552,616,Counteroffer,FinalReject,680,122,0,suggestion thought get agreement first three issues suggestion two like sponsor selection music act presentation tasks say clearly already mak utility maximal local folklore band awards chris opening speech alex however obvious get maximum issue sponsor selection strongly insist issue international buffet protect final maximum last offer could understand agree could decide date conference looking forward replyyours sincerelyalex kramer,NEGATIVE,0.9939404726028442
611,Counteroffer,FinalReject,dear alex kramerto summarize negotiation far found agreement issuessponsor selection art inc music act local folklore band presentation tasks awards alex opening speech chris confused changed last offeras last issues confident come agreement wellas per suggestionwe set date conference week issue catering international buffet looking forward replykind regardschris meyer,549,100,0,summarize negotiation far found agreement issuessponsor selection art inc music act local folklore band presentation tasks awards alex opening speech chris confused changed last offeras last issues confident come agreement wellas per suggestionwe set date conference week issue catering international buffet looking forward replykind regardschris meyer,sadness,0.3907856047153473,joy,0.6997893452644348,611,Counteroffer,FinalReject,549,100,0,summarize negotiation far found agreement issuessponsor selection art inc music act local folklore band presentation tasks awards alex opening speech chris confused changed last offeras last issues confident come agreement wellas per suggestionwe set date conference week issue catering international buffet looking forward replykind regardschris meyer,NEGATIVE,0.8911322951316833
611,Counteroffer,FinalReject,dear alex kramerto summarize negotiation far found agreement issuessponsor selection art inc music act local folklore band presentation tasks awards alex opening speech chris confused changed last offeras last issues confident come agreement wellas per suggestionwe set date conference week issue catering international buffet looking forward replykind regardschris meyer,549,100,0,summarize negotiation far found agreement issuessponsor selection art inc music act local folklore band presentation tasks awards alex opening speech chris confused changed last offeras last issues confident come agreement wellas per suggestionwe set date conference week issue catering international buffet looking forward replykind regardschris meyer,sadness,0.3907856047153473,joy,0.6997893452644348,611,Counteroffer,FinalReject,549,100,0,summarize negotiation far found agreement issuessponsor selection art inc music act local folklore band presentation tasks awards alex opening speech chris confused changed last offeras last issues confident come agreement wellas per suggestionwe set date conference week issue catering international buffet looking forward replykind regardschris meyer,NEGATIVE,0.8911322951316833
646,Offer,FinalAccept,dear chris meyermy name alex kramer together going negotiate joined isa currently leave studiesi honored opportunity plan important conference heared teamplayer cooperative think negotiation good advantageous usin attachments find first offeri looking forward answer negotiate certain points best regardsalex kramer,520,92,1,name alex kramer together going negotiate joined isa currently leave studiesi honored opportunity plan important conference heared teamplayer cooperative think negotiation good advantageous usin attachments find first offeri looking forward answer negotiate certain points best regardsalex kramer,sadness,0.4621093869209289,joy,0.6415282487869263,646,Offer,FinalAccept,520,92,1,name alex kramer together going negotiate joined isa currently leave studiesi honored opportunity plan important conference heared teamplayer cooperative think negotiation good advantageous usin attachments find first offeri looking forward answer negotiate certain points best regardsalex kramer,NEGATIVE,0.8172415494918823
646,Counteroffer,FinalAccept,dear chris meyerthank answerand important thing need much money bring isa grow furtheri compromiss youif take art inc sponsor fine traditional swiss three course meal would aspect wich could show tradition date conference week also fine take art inc sponsorat issue presentation tasks awards alex opening speech chris also okey agai take art inc sponsori want know sponsor issue realy important issue mei really hope come agreement sooni looking forward hear best regardsalex kramer,800,158,1,answerand important thing need much money bring isa grow furtheri compromiss youif take art inc sponsor fine traditional swiss three course meal would aspect wich could show tradition date conference week also fine take art inc sponsorat issue presentation tasks awards alex opening speech chris also okey agai take art inc sponsori want know sponsor issue realy important issue mei really hope come agreement sooni looking forward hear best regardsalex kramer,joy,0.8097525238990784,joy,0.8564811944961548,646,Counteroffer,FinalAccept,800,158,1,answerand important thing need much money bring isa grow furtheri compromiss youif take art inc sponsor fine traditional swiss three course meal would aspect wich could show tradition date conference week also fine take art inc sponsorat issue presentation tasks awards alex opening speech chris also okey agai take art inc sponsori want know sponsor issue realy important issue mei really hope come agreement sooni looking forward hear best regardsalex kramer,NEGATIVE,0.681061327457428
646,FinalAccept,FinalAccept,dear chris meyeryes right important thing represent internationalization organizationi really happy finally come agreement showing internationality organization also importance local relationships us partner companies sides advantages conference really happy opportunity plan important conference youi hope everything went finei wish succes gos furtherwith best regardsalex kramer,591,97,1,right important thing represent internationalization organizationi really happy finally come agreement showing internationality organization also importance local relationships us partner companies sides advantages conference really happy opportunity plan important conference youi hope everything went finei wish succes gos furtherwith best regardsalex kramer,joy,0.8868155479431152,joy,0.9255836606025696,646,FinalAccept,FinalAccept,591,97,1,right important thing represent internationalization organizationi really happy finally come agreement showing internationality organization also importance local relationships us partner companies sides advantages conference really happy opportunity plan important conference youi hope everything went finei wish succes gos furtherwith best regardsalex kramer,POSITIVE,0.9817090034484864
676,Counteroffer,FinalAccept,dear chris meyer thank much last message offer im afraid cannot agree shared activities unfortuantly perspective reduce perfomance drastically yeah go suggested sent last offer im really pleased outcome negotiation think result nice compromise allows us create nice event shows important aspects isa im looking forward read answer see person soonkind regards alex kramer,553,99,1,thank much last message offer im afraid cannot agree shared activities unfortuantly perspective reduce perfomance drastically yeah go suggested sent last offer im really pleased outcome negotiation think result nice compromise allows us create nice event shows important aspects isa im looking forward read answer see person soonkind regards alex kramer,sadness,0.422741949558258,joy,0.8485528230667114,676,Counteroffer,FinalAccept,553,99,1,thank much last message offer im afraid cannot agree shared activities unfortuantly perspective reduce perfomance drastically yeah go suggested sent last offer im really pleased outcome negotiation think result nice compromise allows us create nice event shows important aspects isa im looking forward read answer see person soonkind regards alex kramer,POSITIVE,0.9932616353034972
671,FinalAccept,FinalAccept,dear alex kramerthank replyi glad tell found solutioni think event going great participants show best organizationi looking forward see soonbest regardschris meyer,271,54,1,replyi glad tell found solutioni think event going great participants show best organizationi looking forward see soonbest regardschris meyer,joy,0.885984480381012,joy,0.8874852061271667,671,FinalAccept,FinalAccept,271,54,1,replyi glad tell found solutioni think event going great participants show best organizationi looking forward see soonbest regardschris meyer,POSITIVE,0.9428377747535706
701,FinalAccept,FinalAccept,dear alex thank clarificationim happy say finally reached agreement im accepting issues laid counteroffer think terms good compromise members isas roots internationality local business partnersit pleasure negotiating youbest regardschris meyer,367,61,1,clarificationim happy say finally reached agreement im accepting issues laid counteroffer think terms good compromise members isas roots internationality local business partnersit pleasure negotiating youbest regardschris meyer,sadness,0.4994967877864837,joy,0.7985969185829163,701,FinalAccept,FinalAccept,367,61,1,clarificationim happy say finally reached agreement im accepting issues laid counteroffer think terms good compromise members isas roots internationality local business partnersit pleasure negotiating youbest regardschris meyer,POSITIVE,0.9591222405433656
731,Counteroffer,FinalAccept,dear mr krameri covered whole situation want make new offer accept week date conference little research find music act pop band freelife attract old members isa older isamember experienced loss could cathastrophic therfore would suggest local folklore band againthe presentation tasks held shared activities week could talk date conference presentation tasks hope finish negotiation sucessfulchris meyer,588,102,1,covered whole situation want make new offer accept week date conference little research find music act pop band freelife attract old members isa older isamember experienced loss could cathastrophic therfore would suggest local folklore band againthe presentation tasks held shared activities week could talk date conference presentation tasks hope finish negotiation sucessfulchris meyer,sadness,0.820465624332428,sadness,0.8093172311782837,731,Counteroffer,FinalAccept,588,102,1,covered whole situation want make new offer accept week date conference little research find music act pop band freelife attract old members isa older isamember experienced loss could cathastrophic therfore would suggest local folklore band againthe presentation tasks held shared activities week could talk date conference presentation tasks hope finish negotiation sucessfulchris meyer,NEGATIVE,0.9912869334220886
736,Counteroffer,FinalAccept,hello mr meyerwhere knew opinions come bother change mind conferenceyour knew choices arent near golden middle tried achieveto choose presentation tasks shared activities aceptable said give compromise handle like awards alex opening speech chris get opening speech countermove accept pop band freelife music act change mind thati hope get together concept conferenz suit us boththanks advancealex kramer,647,121,1,knew opinions come bother change mind conferenceyour knew choices arent near golden middle tried achieveto choose presentation tasks shared activities aceptable said give compromise handle like awards alex opening speech chris get opening speech countermove accept pop band freelife music act change mind thati hope get together concept conferenz suit us boththanks advancealex kramer,joy,0.4075543880462646,joy,0.4472481608390808,736,Counteroffer,FinalAccept,647,121,1,knew opinions come bother change mind conferenceyour knew choices arent near golden middle tried achieveto choose presentation tasks shared activities aceptable said give compromise handle like awards alex opening speech chris get opening speech countermove accept pop band freelife music act change mind thati hope get together concept conferenz suit us boththanks advancealex kramer,NEGATIVE,0.9925861954689026
731,Counteroffer,FinalAccept,dear mr kramerive handled new offer think one best first offer could see sympathy art inc sponsor selection aggre art inc change categoriesas music act still agree pop band freelife presentation tasks awards alex opening speech chris therefore would suggest date conference week also catering traditional swiss three course mealto answer questen changed mind find good solution us maybe communicationsproblems obstale usif suggestion let know hope find good solution nowalex kramer,789,147,1,handled new offer think one best first offer could see sympathy art inc sponsor selection aggre art inc change categoriesas music act still agree pop band freelife presentation tasks awards alex opening speech chris therefore would suggest date conference week also catering traditional swiss three course mealto answer questen changed mind find good solution us maybe communicationsproblems obstale usif suggestion let know hope find good solution nowalex kramer,sadness,0.7783447504043579,sadness,0.3526611030101776,731,Counteroffer,FinalAccept,789,147,1,handled new offer think one best first offer could see sympathy art inc sponsor selection aggre art inc change categoriesas music act still agree pop band freelife presentation tasks awards alex opening speech chris therefore would suggest date conference week also catering traditional swiss three course mealto answer questen changed mind find good solution us maybe communicationsproblems obstale usif suggestion let know hope find good solution nowalex kramer,NEGATIVE,0.985121488571167
736,FinalAccept,FinalAccept,hello latest changes completele agree opinion best solution us also conferencewith changeging attitude sponsor manage get enough financial support plan even better conferencewith email accept offeri hope great dayit pleasure negotiate best wishesalex kramer,412,74,1,completele agree opinion best solution us also conferencewith changeging attitude sponsor manage get enough financial support plan even better conferencewith email accept offeri hope great dayit pleasure negotiate best wishesalex kramer,joy,0.7863950133323669,joy,0.8863579034805298,736,FinalAccept,FinalAccept,412,74,1,completele agree opinion best solution us also conferencewith changeging attitude sponsor manage get enough financial support plan even better conferencewith email accept offeri hope great dayit pleasure negotiate best wishesalex kramer,POSITIVE,0.8771809935569763
766,FinalReject,FinalReject,dear chrisafter regarding evaluating arguments statements still remain last points stated email prior listing completely new arguments ie sponsoring considering best options harms performance event honest intention put gun head felt attacked anytime sorry behaviormay go trough conversations see reasons choosing suited solutions five issues discussing faras consolation proud points agreed far grateful interesting debate points agreed onyours sincerelyalex,725,133,0,evaluating arguments statements still remain last points stated email prior listing completely new arguments ie sponsoring considering best options harms performance event honest intention put gun head felt attacked anytime sorry behaviormay go trough conversations see reasons choosing suited solutions five issues discussing faras consolation proud points agreed far grateful interesting debate points agreed onyours sincerelyalex,sadness,0.945509672164917,sadness,0.522869348526001,766,FinalReject,FinalReject,725,133,0,evaluating arguments statements still remain last points stated email prior listing completely new arguments ie sponsoring considering best options harms performance event honest intention put gun head felt attacked anytime sorry behaviormay go trough conversations see reasons choosing suited solutions five issues discussing faras consolation proud points agreed far grateful interesting debate points agreed onyours sincerelyalex,NEGATIVE,0.9876272678375244
766,FinalReject,FinalReject,dear chrisafter regarding evaluating arguments statements still remain last points stated email prior listing completely new arguments ie sponsoring considering best options harms performance event honest intention put gun head felt attacked anytime sorry behaviormay go trough conversations see reasons choosing suited solutions five issues discussing faras consolation proud points agreed far grateful interesting debate points agreed onyours sincerelyalex,725,133,0,evaluating arguments statements still remain last points stated email prior listing completely new arguments ie sponsoring considering best options harms performance event honest intention put gun head felt attacked anytime sorry behaviormay go trough conversations see reasons choosing suited solutions five issues discussing faras consolation proud points agreed far grateful interesting debate points agreed onyours sincerelyalex,sadness,0.945509672164917,sadness,0.522869348526001,766,FinalReject,FinalReject,725,133,0,evaluating arguments statements still remain last points stated email prior listing completely new arguments ie sponsoring considering best options harms performance event honest intention put gun head felt attacked anytime sorry behaviormay go trough conversations see reasons choosing suited solutions five issues discussing faras consolation proud points agreed far grateful interesting debate points agreed onyours sincerelyalex,NEGATIVE,0.9876272678375244
796,Offer,FinalAccept,dear chris meyeri heard lot successful projects happy work name alex kramer negotiation partneri think interests event perfectwe deal points like sponsor selection music act presentation tasks date conference catering attachment find first offer want best us course willing negotiate certain points looking forward hearing youwith kind regardsalex kramer,695,104,1,heard lot successful projects happy work name alex kramer negotiation partneri think interests event perfectwe deal points like sponsor selection music act presentation tasks date conference catering attachment find first offer want best us course willing negotiate certain points looking forward hearing youwith kind regardsalex kramer,joy,0.8519684076309204,joy,0.9194227457046508,796,Offer,FinalAccept,695,104,1,heard lot successful projects happy work name alex kramer negotiation partneri think interests event perfectwe deal points like sponsor selection music act presentation tasks date conference catering attachment find first offer want best us course willing negotiate certain points looking forward hearing youwith kind regardsalex kramer,POSITIVE,0.9757040739059448
791,Counteroffer,FinalAccept,dear mr kramerthank pointing mistake course corrected itto catering issue understand point view maybe guests familiar swiss cuisine im still think buffet worst option reach agreement propose select international three course meal agitation time international flair youre right people make new acquaintances happen dinner also happen dinner enjoy music delicious drinks think proposal solve catering problemwe havent talked date conference yet agree week nice daybest wisheschris meyer,816,148,1,pointing mistake course corrected itto catering issue understand point view maybe guests familiar swiss cuisine im still think buffet worst option reach agreement propose select international three course meal agitation time international flair youre right people make new acquaintances happen dinner also happen dinner enjoy music delicious drinks think proposal solve catering problemwe havent talked date conference yet agree week nice daybest wisheschris meyer,surprise,0.5042446255683899,joy,0.8640351295471191,791,Counteroffer,FinalAccept,816,148,1,pointing mistake course corrected itto catering issue understand point view maybe guests familiar swiss cuisine im still think buffet worst option reach agreement propose select international three course meal agitation time international flair youre right people make new acquaintances happen dinner also happen dinner enjoy music delicious drinks think proposal solve catering problemwe havent talked date conference yet agree week nice daybest wisheschris meyer,NEGATIVE,0.5439145565032959
796,Counteroffer,FinalAccept,dear chris kramerthank counterofferthanks information unfortunately havent heard eventi think moved conference week rather another week would guests therefore would prefer forego higher ranked members go week addition two come forward could least attend opening speech leave afterwards think best option thinki looking forward hearing youhave nice afternoonwith kind regards alex kramer,577,103,1,counterofferthanks information unfortunately havent heard eventi think moved conference week rather another week would guests therefore would prefer forego higher ranked members go week addition two come forward could least attend opening speech leave afterwards think best option thinki looking forward hearing youhave nice afternoonwith kind regards alex kramer,sadness,0.5793983340263367,joy,0.6838145852088928,796,Counteroffer,FinalAccept,577,103,1,counterofferthanks information unfortunately havent heard eventi think moved conference week rather another week would guests therefore would prefer forego higher ranked members go week addition two come forward could least attend opening speech leave afterwards think best option thinki looking forward hearing youhave nice afternoonwith kind regards alex kramer,NEGATIVE,0.9144093990325928
791,FinalAccept,FinalAccept,dear alex kramerthank counterofferafter consideration happy inform accept thus reached agreement issues enjoyed negotiating youyours sincerelychris meyer,225,37,1,counterofferafter consideration happy inform accept thus reached agreement issues enjoyed negotiating youyours sincerelychris meyer,sadness,0.6513552069664001,joy,0.6426421403884888,791,FinalAccept,FinalAccept,225,37,1,counterofferafter consideration happy inform accept thus reached agreement issues enjoyed negotiating youyours sincerelychris meyer,POSITIVE,0.9551241397857666
821,Counteroffer,FinalAccept,dear alexthank emailthis final offer may gathered im biggest fan buffet however take exchange taking local folklore band important appropriate music act conference otherwise maybe need renegotiate issues cannot go offerhave nice daybest regardschris,411,76,1,final offer may gathered im biggest fan buffet however take exchange taking local folklore band important appropriate music act conference otherwise maybe need renegotiate issues cannot go offerhave nice daybest regardschris,sadness,0.6645136475563049,joy,0.7844314575195312,821,Counteroffer,FinalAccept,411,76,1,final offer may gathered im biggest fan buffet however take exchange taking local folklore band important appropriate music act conference otherwise maybe need renegotiate issues cannot go offerhave nice daybest regardschris,NEGATIVE,0.9676796793937684
826,FinalAccept,FinalAccept,dear christhank mailif strongly choose local folklore band ok let things weve already decided remain areits great see difficulties finally found solution best wishesalex,265,49,1,strongly choose local folklore band ok let things weve already decided remain areits great see difficulties finally found solution best wishesalex,sadness,0.7695990204811096,optimism,0.5857332348823547,826,FinalAccept,FinalAccept,265,49,1,strongly choose local folklore band ok let things weve already decided remain areits great see difficulties finally found solution best wishesalex,NEGATIVE,0.8276283740997314
856,Counteroffer,FinalReject,dear chris meyerthank fast answer happy found solutions four issus negotiate music act say really unhappy lokal folk band understand arguments complete view think isa really important music act local band probably really unknow really fit charakter isa already know dj happy first preference think good solution meet middle hire freelife event look forward hear soonwith best regardsalex kramer,673,133,0,fast answer happy found solutions four issus negotiate music act say really unhappy lokal folk band understand arguments complete view think isa really important music act local band probably really unknow really fit charakter isa already know dj happy first preference think good solution meet middle hire freelife event look forward hear soonwith best regardsalex kramer,sadness,0.810670018196106,joy,0.8501784801483154,856,Counteroffer,FinalReject,673,133,0,fast answer happy found solutions four issus negotiate music act say really unhappy lokal folk band understand arguments complete view think isa really important music act local band probably really unknow really fit charakter isa already know dj happy first preference think good solution meet middle hire freelife event look forward hear soonwith best regardsalex kramer,NEGATIVE,0.9937746524810792
